-120,07899;36,506505;2885;!-- 39555 sats:11 UTC 17:45:47 -->;-3171,208302;-2163,492672;9465,2234;9294,2234;72;53;-62,33596;-42,48569784;4376,571451;5,615857761;5,68434E-14
-120,078945;36,506533;2867;!-- 39570 sats:11 UTC 17:45:48 -->;-3158,021871;-2153,285798;9406,16828;9235,16828;73;54;-59,05512;-40,24960848;4393,246648;11,36945291;0,10252625
-120,078898;36,506582;2846;!-- 39585 sats:11 UTC 17:45:49 -->;-3144,248585;-2135,42377;9337,27064;9166,27064;74;55;-68,89764;-46,95787656;4415,802257;15,37882414;-0,30757875
-120,078883;36,506628;2827;!-- 39600 sats:11 UTC 17:45:50 -->;-3139,851628;-2118,655334;9274,93468;9103,93468;75;56;-62,33596;-42,48569784;4433,137587;11,81954294;0,2050525
-120,078878;36,506673;2807;!-- 39615 sats:10 UTC 17:45:51 -->;-3138,384774;-2102,25143;9209,31788;9038,31788;76;57;-65,6168;-44,7217872;4449,606944;11,2291072;-0,10252625
-120,078867;36,5067;2787;!-- 39630 sats:11 UTC 17:45:52 -->;-3135,160617;-2092,409088;9143,70108;8972,70108;77;58;-65,6168;-44,7217872;4459,963917;7,06157257;0
-120,078843;36,506722;2769;!-- 39645 sats:11 UTC 17:45:53 -->;-3128,127592;-2084,389402;9084,64596;8913,64596;78;59;-59,05512;-40,24960848;4470,630632;7,272760262;0,2050525
-120,0788;36,506763;2751;!-- 39660 sats:11 UTC 17:45:54 -->;-3115,526702;-2069,443622;9025,59084;8854,59084;79;60;-59,05512;-40,24960848;4490,179513;13,32878248;5,68434E-14
-120,078762;36,506812;2731;!-- 39675 sats:11 UTC 17:45:55 -->;-3104,39053;-2051,581594;8959,97404;8788,97404;80;61;-65,6168;-44,7217872;4511,228655;14,35168778;-0,2050525
-120,07874;36,506873;2711;!-- 39690 sats:11 UTC 17:45:56 -->;-3097,941974;-2029,34519;8894,35724;8723,35724;81;62;-65,6168;-44,7217872;4534,381225;15,78584333;5,68434E-14
-120,078727;36,506945;2692;!-- 39705 sats:11 UTC 17:45:57 -->;-3094,130031;-2003,098944;8832,02128;8661,02128;82;63;-62,33596;-42,48569784;4560,902846;18,08292314;0,10252625
-120,078727;36,507003;2673;!-- 39720 sats:11 UTC 17:45:58 -->;-3094,127713;-1981,956134;8769,68532;8598,68532;83;64;-62,33596;-42,48569784;4582,045656;14,41555209;-5,68434E-14
-120,078725;36,507042;2655;!-- 39735 sats:11 UTC 17:45:59 -->;-3093,540145;-1967,739418;8710,6302;8539,6302;84;65;-59,05512;-40,24960848;4596,274509;9,70149103;0,10252625
-120,078703;36,507083;2636;!-- 39750 sats:11 UTC 17:46:00 -->;-3087,092414;-1952,793638;8648,29424;8477,29424;85;66;-62,33596;-42,48569784;4612,55178;11,09813937;-0,10252625
-120,07867;36,507135;2618;!-- 39765 sats:11 UTC 17:46:01 -->;-3077,421208;-1933,838016;8589,23912;8418,23912;86;67;-59,05512;-40,24960848;4633,832002;14,50924234;0,10252625
-120,078633;36,507188;2599;!-- 39780 sats:11 UTC 17:46:02 -->;-3066,577959;-1914,517862;8526,90316;8355,90316;87;68;-62,33596;-42,48569784;4655,98701;15,10568709;-0,10252625
-120,078605;36,507238;2581;!-- 39795 sats:11 UTC 17:46:03 -->;-3058,371877;-1896,291302;8467,84804;8296,84804;88;69;-59,05512;-40,24960848;4675,975689;13,62864458;0,10252625
-120,078598;36,507277;2563;!-- 39810 sats:11 UTC 17:46:04 -->;-3056,319312;-1882,074586;8408,79292;8237,79292;89;70;-59,05512;-40,24960848;4690,339813;9,793720961;-5,68434E-14
-120,078603;36,50732;2545;!-- 39825 sats:11 UTC 17:46:05 -->;-3057,782631;-1866,399744;8349,7378;8178,7378;90;71;-59,05512;-40,24960848;4706,08281;10,73386174;5,68434E-14
-120,078597;36,507375;2527;!-- 39840 sats:10 UTC 17:46:06 -->;-3056,022439;-1846,350528;8290,68268;8119,68268;91;72;-59,05512;-40,24960848;4726,209145;13,72250071;-5,68434E-14
-120,078567;36,507442;2510;!-- 39855 sats:11 UTC 17:46:07 -->;-3047,229709;-1821,926938;8234,9084;8063,9084;92;73;-55,77428;-38,01351912;4752,167262;17,69871671;0,10252625
-120,078532;36,507495;2493;!-- 39870 sats:11 UTC 17:46:08 -->;-3036,972529;-1802,606784;8179,13412;8008,13412;93;74;-55,77428;-38,01351912;4774,041404;14,91418732;-2,84217E-14
-120,078517;36,507528;2475;!-- 39885 sats:10 UTC 17:46:09 -->;-3032,576197;-1790,577254;8120,079;7949,079;94;75;-59,05512;-40,24960848;4786,849109;8,732526554;-0,10252625
-120,078533;36,507565;2457;!-- 39900 sats:11 UTC 17:46:10 -->;-3037,262785;-1777,0896;8061,02388;7890,02388;95;76;-59,05512;-40,24960848;4801,127798;9,735469194;0
-120,078567;36,507625;2441;!-- 39915 sats:11 UTC 17:46:11 -->;-3047,222505;-1755,217728;8008,53044;7837,53044;96;77;-52,49344;-35,77742976;4825,160583;16,38599035;0,2050525
-120,078588;36,507703;2422;!-- 39930 sats:11 UTC 17:46:12 -->;-3053,372474;-1726,784294;7946,19448;7775,19448;97;78;-62,33596;-42,48569784;4854,251514;19,83472563;-0,30757875
-120,078578;36,507773;2403;!-- 39945 sats:11 UTC 17:46:13 -->;-3050,439696;-1701,26711;7883,85852;7712,85852;98;79;-62,33596;-42,48569784;4879,936682;17,51261463;-2,84217E-14
-120,078542;36,507818;2387;!-- 39960 sats:11 UTC 17:46:14 -->;-3039,889872;-1684,863206;7831,36508;7660,36508;99;80;-52,49344;-35,77742976;4899,440192;13,2978472;0,30757875
-120,07853;36,50786;2370;!-- 39975 sats:11 UTC 17:46:15 -->;-3036,372207;-1669,552896;7775,5908;7604,5908;100;81;-55,77428;-38,01351912;4915,149411;10,7108313;-0,10252625
-120,078543;36,507907;2354;!-- 39990 sats:11 UTC 17:46:16 -->;-3040,179378;-1652,41993;7723,09736;7552,09736;101;82;-52,49344;-35,77742976;4932,700282;11,96650321;0,10252625
-120,078572;36,507957;2336;!-- 40005 sats:11 UTC 17:46:17 -->;-3048,67444;-1634,19337;7664,04224;7493,04224;102;83;-59,05512;-40,24960848;4952,809324;13,71071058;-0,2050525
-120,078585;36,50802;2318;!-- 40020 sats:11 UTC 17:46:18 -->;-3052,480968;-1611,227904;7604,98712;7433,98712;103;84;-59,05512;-40,24960848;4976,088119;15,87190517;0
-120,078565;36,508095;2302;!-- 40035 sats:11 UTC 17:46:19 -->;-3046,618002;-1583,888064;7552,49368;7381,49368;104;85;-52,49344;-35,77742976;5004,049542;19,06460703;0,2050525
-120,078543;36,508165;2284;!-- 40050 sats:11 UTC 17:46:20 -->;-3040,169245;-1558,37088;7493,43856;7322,43856;105;86;-59,05512;-40,24960848;5030,368987;17,94507575;-0,2050525
-120,078557;36,50821;2266;!-- 40065 sats:11 UTC 17:46:21 -->;-3044,269477;-1541,966976;7434,38344;7263,38344;106;87;-59,05512;-40,24960848;5047,277564;11,52857507;0
-120,078597;36,508245;2249;!-- 40080 sats:11 UTC 17:46:22 -->;-3055,988093;-1529,208384;7378,60916;7207,60916;107;88;-55,77428;-38,01351912;5064,601179;11,81155567;0,10252625
-120,07864;36,508302;2231;!-- 40095 sats:11 UTC 17:46:23 -->;-3068,584825;-1508,430106;7319,55404;7148,55404;108;89;-59,05512;-40,24960848;5088,899626;16,56712292;-0,10252625
-120,078662;36,508375;2214;!-- 40110 sats:11 UTC 17:46:24 -->;-3075,027917;-1481,819328;7263,77976;7092,77976;109;90;-55,77428;-38,01351912;5116,279306;18,66796405;0,10252625
